id_cliente,recencia,frequencia,valor_total,ticket_medio,tenure_dias,qt_devolucoes,valor_devolvido,R,F,M,segmento,loja,churn_proba,churn_previsto,faixa_risco,churn_real,conjunto
FED83AE673C0AFAECE838324C83CB6D9,86,4,293.87,73.47,255,0,0.0,2,2,2,Hibernando,2,0.7439921191078573,1,Alto,1,treino
74196DBCCDE943B39745FE8406457050,60,4,643.51,160.88,106,0,0.0,3,3,3,Atencao,1,0.5953388638234628,1,Medio,1,teste
339812A459E2DD01BD6B74229E127D6C,90,28,753.29,25.98,418,0,0.0,2,4,3,Em risco (alto valor),2,0.5558241844987691,1,Medio,1,teste
C5041F6663CC939F9A13717BDDAE1B86,40,32,3648.12,104.23,419,0,0.0,3,4,5,Atencao,2,0.1414008053367406,0,Baixo,1,treino
0B2114695D199F2B2257848ED27F0E9E,172,17,1478.97,87.0,404,0,0.0,2,4,4,Em risco (alto valor),1,0.6507798753992339,1,Alto,1,treino
86D22A1C8487B3109878D220CFC8F58E,380,3,627.13,209.04,401,0,0.0,1,2,3,Hibernando,2,0.8730052233808503,1,Alto,1,treino
07DBFF4F7C037E12DDCB201FD5DCE95B,267,1,198.28,198.28,267,0,0.0,1,1,2,Perdidos,1,0.9242755639806312,1,Alto,1,treino
02058C28400DBEC61084BE52F91372A8,367,1,20.93,20.93,367,0,0.0,1,1,1,Perdidos,1,0.9296329261587007,1,Alto,1,treino
4A8044EB20E1C5969B76D19E86F20387,54,3,142.12,47.37,160,0,0.0,3,2,2,Atencao,1,0.6755496642639987,1,Alto,1,treino
3BF34C49B74B2B12972216C57C3FB214,279,1,29.6,29.6,279,0,0.0,1,1,1,Perdidos,2,0.9239639361189684,1,Alto,1,teste
7FFB978164CC274308EC45314E8E3C99,0,15,2541.85,169.46,394,0,0.0,5,4,4,Campeoes,1,0.098225068760802,0,Baixo,1,treino
0492D96717B91C0C1840049271002741,209,5,320.31,64.06,333,0,0.0,2,3,3,Hibernando,1,0.6657544749062334,1,Alto,1,treino
44EC671CA85DC146BF69703EFE551F50,150,16,3477.04,217.32,369,0,0.0,2,4,5,Em risco (alto valor),1,0.561859472013488,1,Medio,1,treino
9BE0B1BA3E1A2736E6B639B385617F48,30,29,1690.25,51.22,339,0,0.0,3,4,4,Atencao,2,0.1823838441995731,0,Baixo,1,treino
0AA3194F715A56676D19AEFB2E8D6E29,255,3,89.64,29.88,367,0,0.0,1,2,1,Hibernando,1,0.8769054688950485,1,Alto,1,treino
2C5454DEA7FBFF63D1EF223A06C760D7,24,8,216.79,27.1,377,0,0.0,4,3,2,Leais,1,0.3792518902336853,0,Medio,1,treino
54016A876B00C2E34F60B76D84246DA1,126,8,719.82,89.98,409,0,0.0,2,3,3,Hibernando,2,0.5934549946166179,1,Medio,1,teste
F7E3DAC1BDF9F67707157C1A7EB11FC2,399,1,140.73,140.73,399,0,0.0,1,1,2,Perdidos,1,0.9253532396587052,1,Alto,1,teste
701E48C4ECBF8E1A89A5837D1CF80F83,1,5,517.03,86.17,193,0,0.0,5,3,3,Leais,1,0.2605675975388462,0,Baixo,1,teste
4173B215140AC3EE45ABB7EE3808AA1C,73,40,2286.77,51.97,422,0,0.0,3,5,4,Atencao,2,0.2657853976342492,0,Baixo,1,treino
952F0D3DEA00D209B55B3ADC69B343B0,60,13,440.64,31.47,371,0,0.0,3,4,3,Atencao,2,0.2932112845965627,0,Baixo,1,treino
FAD3F527F15BC55C36111A35F62D4EFF,25,4,87.2,21.8,145,0,0.0,4,3,1,Leais,2,0.5276941017018564,1,Medio,1,treino
888BFE78F4AF20C316EC1F91CA8C71B9,174,12,692.46,57.7,348,0,0.0,2,3,3,Hibernando,2,0.7871755301102508,1,Alto,1,treino
AAF16D18B75DDCF456F9B7C9EBB8B3B5,322,1,18.73,18.73,322,0,0.0,1,1,1,Perdidos,2,0.9256670191519428,1,Alto,1,treino
8F97C237BE7FFB4C7FB1A88C75435F05,197,1,238.82,238.82,197,0,0.0,2,1,2,Perdidos,1,0.90636339788146,1,Alto,1,treino
FFAEC453A5AC541571504519290C8739,15,6,162.89,27.15,313,0,0.0,4,3,2,Leais,2,0.3802472674095414,0,Medio,1,teste
E88B5906E9AB43D96B33E2CEDF0ACB0C,287,4,1512.06,378.02,405,0,0.0,1,2,4,Hibernando,1,0.8590244466576018,1,Alto,1,treino
1D116A7E6FC927E6730B3189BDBC5984,266,2,81.8,40.9,302,0,0.0,1,2,1,Hibernando,2,0.882944592016951,1,Alto,1,teste
5CDB78BB258499520C40E6D391A29FE1,387,1,222.07,222.07,387,0,0.0,1,1,2,Perdidos,1,0.9372482595163936,1,Alto,1,treino
46E52631C7549290656A6C1B0CE8A547,127,1,27.64,27.64,127,0,0.0,2,1,1,Perdidos,2,0.8872087848171115,1,Alto,1,treino
46F33BB703C584247DFEA60ECA1FC8A0,109,28,1655.29,59.12,265,0,0.0,2,4,4,Em risco (alto valor),2,0.8318287671740224,1,Alto,1,treino
45A8DCD8A09EA0F446978483BBAD963D,420,1,146.96,146.96,420,0,0.0,1,1,2,Perdidos,1,0.9280970040848115,1,Alto,1,treino
C31D83B240219C252EF5238BDF5255D9,8,5,232.09,46.42,386,0,0.0,4,3,2,Leais,2,0.383166915671108,0,Medio,1,teste
87A3305AE1BCF910B6C1906AB52B182D,29,5,748.5,149.7,422,0,0.0,3,3,3,Atencao,1,0.4224106186756007,1,Medio,1,treino
9FC0B38B36091E8085A73B2D1219451D,238,6,317.04,52.84,412,0,0.0,1,3,3,Hibernando,1,0.726203938226144,1,Alto,1,treino
98EE80C76E0D110721BB72696A6C020E,92,4,584.42,97.4,300,0,0.0,2,2,3,Hibernando,1,0.6735778754961279,1,Alto,1,treino
E16CE04EC97C5AD6308C97AFFF68F65F,116,36,2047.36,52.5,394,0,0.0,2,5,4,Em risco (alto valor),1,0.6221576534476746,1,Alto,1,treino
146C15279BAA992FB564B14D062FFDBF,50,3,344.4,114.8,311,0,0.0,3,2,3,Atencao,1,0.5718663680675654,1,Medio,1,teste
E41E55411657AF49A97A4044F32B72AD,41,16,961.38,60.09,400,0,0.0,3,4,4,Atencao,1,0.1948265898796227,0,Baixo,1,treino
8B4896E02D2BC6B9AAE1AD4D0181E213,62,31,1132.01,36.52,416,0,0.0,3,4,4,Atencao,1,0.2826918208677129,0,Baixo,1,treino
4304357BBEE8806E067B2F3197C12AF3,241,2,246.91,123.46,269,0,0.0,1,2,2,Hibernando,1,0.8598456318656448,1,Alto,1,treino
1CB72AD084A633CBDB7B822D7781586C,248,2,287.52,143.76,359,0,0.0,1,2,2,Hibernando,1,0.8531190445988905,1,Alto,1,teste
44D6505316418B6F0C27CDE8C01ABB40,289,10,1137.09,103.37,416,0,0.0,1,3,4,Hibernando,1,0.836289151016529,1,Alto,1,treino
F142DF27E5881D984DAF4CEC0182E417,70,1,69.74,69.74,70,0,0.0,3,1,1,Atencao,1,0.864026955341226,1,Alto,1,teste
024673A891924D16719233DACF48DE56,255,2,208.15,104.07,390,0,0.0,1,2,2,Hibernando,2,0.838938010075366,1,Alto,1,treino
B8D6272FFF8C08FE0B98F5FE4912CBCA,108,4,250.68,62.67,308,0,0.0,2,2,2,Hibernando,2,0.7436526010527582,1,Alto,1,teste
C179FABE886AC4F07C08BB25BF07FB5C,52,4,162.1,40.53,300,0,0.0,3,3,2,Atencao,1,0.5026865820869951,1,Medio,1,treino
B99B45CC4C73384521980C4AD48BACF6,393,1,54.93,54.93,393,0,0.0,1,1,1,Perdidos,2,0.9367871368920117,1,Alto,1,treino
0C456E5484386907F062C77406E32257,62,2,192.11,96.06,273,0,0.0,3,2,2,Atencao,2,0.6820565507795668,1,Alto,1,treino
7A58A0C354653B5CFB9550A446AF518D,302,1,144.3,72.15,302,0,0.0,1,1,2,Perdidos,1,0.9028053778155716,1,Alto,1,teste
9CB7DBFF1CEA5BE11DDA9789EDF1B4F2,212,2,699.51,349.75,382,0,0.0,2,2,3,Hibernando,2,0.820087277663605,1,Alto,1,treino
68BCAC0A09D0477AEFD3C4852F508876,69,4,247.13,49.43,410,0,0.0,3,2,2,Atencao,1,0.6419279275624835,1,Alto,1,treino
EA367EAECB5E46BD8200C46457586262,112,1,82.97,82.97,112,0,0.0,2,1,1,Perdidos,2,0.8985296822599592,1,Alto,1,teste
F72C7CA2521C8B9CC4D871C6634EF414,158,1,87.89,87.89,158,0,0.0,2,1,1,Perdidos,1,0.904509569892606,1,Alto,1,teste
6932FEDEF8E7415FBC76A9359BA9ACDC,363,3,328.73,109.58,423,0,0.0,1,2,3,Hibernando,1,0.8325092167611394,1,Alto,1,teste
59C5FBA25EEB355C6B705168DA38B505,280,7,1623.44,202.93,413,0,0.0,1,3,4,Hibernando,1,0.7800522199927916,1,Alto,1,treino
DC9D605ECFD8C47641169BC3225A9CFA,118,1,28.63,28.63,118,0,0.0,2,1,1,Perdidos,2,0.8863674831149099,1,Alto,1,teste
E02D672FA616BDCF9E9B93879D479F3A,41,5,612.68,122.54,344,0,0.0,3,3,3,Atencao,1,0.4297558931692313,1,Medio,1,treino
D9D33C9646CDE7E96F7943D12BC263A8,324,1,49.32,49.32,324,0,0.0,1,1,1,Perdidos,1,0.9308493833997264,1,Alto,1,teste
8F542C94AF95B97BF08B2180E50B6421,9,12,2415.07,185.77,417,0,0.0,4,4,4,Campeoes,2,0.1461213414530608,0,Baixo,1,teste
25FEEC3D5DCF3868336C1E5C5D44EEC8,15,17,1599.0,94.06,406,0,0.0,4,4,4,Campeoes,1,0.1230670025806614,0,Baixo,1,treino
7F6FDC3CE0975F31460E16B30355DC03,33,2,195.9,97.95,118,0,0.0,3,2,2,Atencao,1,0.6798675870188186,1,Alto,1,teste
07EAF6E2651A53ECFED2577B62C33D19,130,7,450.25,56.28,207,0,0.0,2,3,3,Hibernando,1,0.724697348308528,1,Alto,1,teste
0CBDDEE380539FC5CD52F3C48219062B,152,1,119.61,119.61,152,0,0.0,2,1,2,Perdidos,1,0.8723689098026771,1,Alto,1,treino
CBACC7180B873CB5E2423412E5524720,141,8,417.71,52.21,411,0,0.0,2,3,3,Hibernando,2,0.5965176403965525,1,Medio,1,teste
D29898065A8C90AA752CF85DDAEE58FC,332,3,144.89,48.3,423,0,0.0,1,2,2,Hibernando,2,0.8550779080607457,1,Alto,1,treino
76393AAEAE774F5BEA91C99855832AE0,74,2,395.56,197.78,84,0,0.0,3,2,3,Atencao,2,0.7263499456900967,1,Alto,1,treino
37E3A890162D2EAC60401102CA683795,240,2,378.64,189.32,379,0,0.0,1,2,3,Hibernando,1,0.8080466895297034,1,Alto,1,treino
FE451AB0917794A231DBF006928583B5,24,11,1272.13,90.87,208,0,0.0,4,3,4,Leais,1,0.2696599977990986,0,Baixo,1,teste
41049BB54C5EF870FE86D5151FAA9D96,332,5,3829.7,547.1,419,0,0.0,1,3,5,Hibernando,1,0.8137968472343331,1,Alto,1,treino
152856C01DA85A240059A98A5DC1DA0A,323,1,158.39,158.39,323,0,0.0,1,1,2,Perdidos,1,0.9220354319607308,1,Alto,1,treino
6848188F73314F45866F7FDBE79D8D2A,201,5,446.99,89.4,400,0,0.0,2,3,3,Hibernando,1,0.6325268425393775,1,Alto,1,teste
04090F5F62EB90A8793F342E92398217,116,1,112.72,112.72,116,0,0.0,2,1,2,Perdidos,1,0.86551146032638,1,Alto,1,treino
78DA2F95CC5912322C5CFA5540E6FC4A,14,9,1651.74,183.53,344,0,0.0,4,3,4,Leais,1,0.2614375063311586,0,Baixo,1,teste
F37D4AD9A0A58FF298EE4F49B5E1F117,141,8,384.45,48.06,318,0,0.0,2,3,3,Hibernando,1,0.6562399784128676,1,Alto,1,treino
9BBC5A3F072C116C9F0A3D00BE645644,141,3,401.67,100.42,421,0,0.0,2,2,3,Hibernando,1,0.6687006741652155,1,Alto,1,teste
E4C2E5DACFAC4BDF23A3A90579A45484,261,2,631.22,315.61,419,0,0.0,1,2,3,Hibernando,1,0.852416647899559,1,Alto,1,treino
A98E5927621CBDAA713751109026BA95,208,1,86.35,86.35,208,0,0.0,2,1,1,Perdidos,1,0.9092400361984688,1,Alto,1,teste
2F363437DC7E72EFDDF8C33FB798310C,216,4,242.48,60.62,396,0,0.0,2,2,2,Hibernando,2,0.8004144615994917,1,Alto,1,treino
41D234ABEA9FAF0B5C0D83F2B672E820,25,5,293.97,58.79,331,0,0.0,4,3,2,Leais,1,0.413261496915458,0,Medio,1,teste
02A16777287CA93D6221523E490F4E29,404,1,104.29,104.29,404,0,0.0,1,1,2,Perdidos,1,0.919344524863261,1,Alto,1,treino
699B69C5E8F76EFB8A9D91EEC70A9B9C,67,13,554.99,42.69,423,0,0.0,3,4,3,Atencao,2,0.2931543238551416,0,Baixo,1,treino
F8C2B1CD354674818048DD5E0DD78371,387,3,146.82,48.94,412,0,0.0,1,2,2,Hibernando,1,0.8746234876421236,1,Alto,1,treino
42C5ACD868AD4E19C56A1DCD585BDDCA,275,1,293.9,293.9,275,0,0.0,1,1,2,Perdidos,1,0.9397635453266532,1,Alto,1,treino
5F4D513D8B6813EF16BB61A6DBE09A78,34,1,81.09,81.09,34,0,0.0,3,2,1,Atencao,1,0.7810426150153724,1,Alto,1,treino
CBB6B2F47FAF4023B5F8795393ECA69F,67,4,43.32,10.83,404,0,0.0,3,3,1,Atencao,2,0.5819745788072497,1,Medio,1,teste
ED76362F0380DEDB9EE323F3AE65C7B9,201,4,1772.41,354.48,371,0,0.0,2,2,4,Hibernando,1,0.768257033004721,1,Alto,1,teste
F289053BB80EDCD6B6FCA2BE1139009B,69,1,36.96,36.96,69,0,0.0,3,1,1,Atencao,1,0.8540909599568435,1,Alto,1,treino
8CC7442223654A7442D5423F15FBBB62,218,1,3.78,3.78,218,0,0.0,2,1,1,Perdidos,1,0.8921260310921763,1,Alto,1,teste
677D9C41F1481D53BBD21BB596E42E0F,158,1,11.97,11.97,158,0,0.0,2,1,1,Perdidos,1,0.8870618516658327,1,Alto,1,treino
40C612B514AEEBD39DE54FC5F69AA434,163,2,113.95,37.98,384,0,0.0,2,2,2,Hibernando,2,0.7423596130036793,1,Alto,1,treino
8443451DA1092C10CE81679570EF004A,416,1,136.58,136.58,416,0,0.0,1,1,2,Perdidos,1,0.9260433320204742,1,Alto,1,teste
E0049036A955F8739F236D660BFC5E4C,394,2,539.65,269.83,398,0,0.0,1,2,3,Hibernando,2,0.872359714493164,1,Alto,1,teste
9ED772F7A3355A8A5A66D0A89A25E862,376,2,99.58,33.19,403,0,0.0,1,2,2,Hibernando,1,0.8460989436290823,1,Alto,1,treino
8A6A64555BB5776C1ABB700A5C550AAC,237,1,55.96,55.96,237,0,0.0,1,1,1,Perdidos,1,0.9250030527599348,1,Alto,1,treino
E2C640FC9953448828089E2D76871EAD,72,7,146.7,20.96,422,0,0.0,3,3,2,Atencao,2,0.4995798824647851,1,Medio,1,teste
2E91CE1D41FA7AA92D7DFD0F9F99B13A,85,1,463.92,231.96,85,0,0.0,2,1,3,Perdidos,1,0.8467317859799239,1,Alto,1,treino
E118B3AFD8F2D0A806F302E62B0C6B2F,201,2,339.34,84.84,381,0,0.0,2,2,3,Hibernando,1,0.6998320918146285,1,Alto,1,treino
0BEC6A92E30485B6EB9B4C36DD71A1F4,113,8,553.07,69.13,163,0,0.0,2,3,3,Hibernando,1,0.7892306840973952,1,Alto,1,treino
EF54330F53AEC72F8A6BC3A62F2FFB57,30,3,366.58,122.19,121,0,0.0,3,2,3,Atencao,1,0.6029316350877214,1,Alto,1,treino
60615F7EF845F02FEBF314423AFCB8AE,15,1,61.21,61.21,15,0,0.0,4,2,1,Novos/Promissores,2,0.7202340356428667,1,Alto,1,teste
D2112B121C36DE92D7939AAE9DBA85E1,83,2,187.3,93.65,92,0,0.0,2,2,2,Hibernando,1,0.7928507156663231,1,Alto,1,treino
D5B3D8E2A9B3FFA103BE9F33AFBF7967,320,3,534.21,133.55,409,0,0.0,1,2,3,Hibernando,1,0.8269681327164308,1,Alto,1,teste
DC7B827CFBC9BF4564FE64A215EEB752,376,2,676.5,225.5,390,0,0.0,1,2,3,Hibernando,1,0.8495068646613538,1,Alto,1,treino
07C219A34037B536C86D833E797F2150,79,2,44.89,22.44,135,0,0.0,3,2,1,Atencao,1,0.7649374320824255,1,Alto,1,teste
099B004CE92EA91A3B67B9C653ABBD69,63,3,312.31,104.1,293,0,0.0,3,2,3,Atencao,1,0.5905749180459189,1,Medio,1,teste
00A4F3053C9579576AEEECC3327E1B64,326,6,250.6,35.8,368,0,0.0,1,3,2,Hibernando,2,0.8750719048578912,1,Alto,1,teste
999143D890B91AC0F49657A4D7B16CA8,119,3,374.67,124.89,260,0,0.0,2,2,3,Hibernando,1,0.7131483788031459,1,Alto,1,treino
86818E01D55870E74F9F18FC32053F80,135,1,225.22,225.22,135,0,0.0,2,1,2,Perdidos,1,0.8968046102103907,1,Alto,1,teste
2F1D8C367A3D471FAA64CD240D6EFF43,249,10,718.58,71.86,415,0,0.0,1,3,3,Hibernando,1,0.8405233116190197,1,Alto,1,treino
80C5F2401898504F789B6D1CB112130A,184,3,245.57,81.86,267,0,0.0,2,2,2,Hibernando,2,0.8097406411298554,1,Alto,1,treino
BD48B8A7832D841DDCAEA910A6B2EBD1,423,1,221.73,221.73,423,0,0.0,1,1,2,Perdidos,1,0.9396785920704808,1,Alto,1,treino
F4C0DDEE27740191C0CE8A2CC91DF9BE,369,1,19.69,19.69,369,0,0.0,1,1,1,Perdidos,2,0.9295888397529354,1,Alto,1,treino
F7CAF7FAD1F2C98678664C63CF1E40C7,165,2,160.54,80.27,391,0,0.0,2,2,2,Hibernando,1,0.7619155663562084,1,Alto,1,treino
0C34489E74FCC82A17D15A386AB152BC,380,1,41.62,41.62,380,0,0.0,1,1,1,Perdidos,1,0.9338635279023636,1,Alto,1,treino
C10B16EE5ED3F7E27BA9527F1615716A,53,3,127.0,42.33,392,0,0.0,3,2,2,Atencao,2,0.6325298322121161,1,Alto,1,treino
330F0B9C130006C8F42EC6526E2267CA,422,1,423.55,423.55,422,0,0.0,1,1,3,Perdidos,1,0.9450690852847132,1,Alto,1,treino
55AF7409CD89A8D0CCF0D0923A05B51B,337,1,233.35,233.35,337,0,0.0,1,1,2,Perdidos,1,0.9353513243978876,1,Alto,1,treino
6E21B798284E10806C81E6AA09A5F128,56,1,87.43,87.43,56,0,0.0,3,2,1,Atencao,1,0.7884349789431367,1,Alto,1,teste
0107ADAD96C6A502987DBAFDA5F671DD,256,1,21.08,21.08,256,0,0.0,1,1,1,Perdidos,1,0.9204876040653792,1,Alto,1,teste
4F4210E7CC85539386A41FAB97E8CB1A,11,6,760.53,126.76,390,0,0.0,4,3,3,Leais,1,0.3284674760884719,0,Medio,1,teste
A7205C1B66AD6F29D13A1DEA9B916161,136,1,5.42,5.42,136,0,0.0,2,1,1,Perdidos,1,0.882729427561613,1,Alto,1,teste
C706CB9B76A61DEC76CE516E891D91B3,61,7,829.64,118.52,411,0,0.0,3,3,3,Atencao,1,0.4404619565019123,1,Medio,1,treino
93C1D0A5F8455E511262A4B611D0B416,121,2,2399.31,1199.66,148,0,0.0,2,2,4,Hibernando,1,0.9624400797492088,1,Alto,1,treino
908D206E416BFE91C292C14AB3E86378,395,4,163.98,32.8,415,0,0.0,1,2,2,Hibernando,1,0.8954317224413969,1,Alto,1,treino
68A8641E285C511B43AF72362308E887,207,2,541.36,270.68,278,0,0.0,2,2,3,Hibernando,1,0.8050397039588315,1,Alto,1,teste
64A4FAA160FD559A22419313E2ADE566,179,4,1618.35,404.59,388,0,0.0,2,2,4,Hibernando,1,0.780800297902293,1,Alto,1,treino
72AA570B239760D3E3920B372FC98FB3,92,1,306.19,306.19,92,0,0.0,2,1,3,Perdidos,1,0.8713332900365844,1,Alto,1,treino
ECBA90622AFBF83DBCCE3059910E5894,14,1,129.66,129.66,14,0,0.0,4,2,2,Novos/Promissores,1,0.6715373028683355,1,Alto,1,teste
E1A522E7C0E716391C4BADF10D93ED94,1,1,57.03,57.03,1,0,0.0,5,2,1,Novos/Promissores,1,0.6261707500747008,1,Alto,1,treino
9489CA4CAADE6D20B519A259DB119B40,385,1,324.8,162.4,385,0,0.0,1,1,3,Perdidos,1,0.8955205852179057,1,Alto,1,treino
AFF52AA0BA25C4FDF19F7BE3F55926F4,57,2,138.08,69.04,119,0,0.0,3,2,2,Atencao,1,0.6935079988979853,1,Alto,1,teste
7252286CAA43A38506B2C027D89801A1,414,1,206.85,206.85,414,0,0.0,1,1,2,Perdidos,1,0.9369328133864376,1,Alto,1,treino
C17222EB3B251345EA1052404822E6C5,358,1,71.47,71.47,358,0,0.0,1,1,1,Perdidos,1,0.9367316062563572,1,Alto,1,teste
5EC48AA8B6D1E93CE73380CFB12A1091,241,1,35.16,35.16,241,0,0.0,1,1,1,Perdidos,1,0.9217102283622584,1,Alto,1,treino
90CAC63DDF3ECAFE9EE2E1D542F680B1,227,4,175.16,43.79,370,0,0.0,1,3,2,Hibernando,1,0.7555124243340949,1,Alto,1,treino
B048EB99A94A54148E588C2F5878D129,345,1,10.07,10.07,345,0,0.0,1,1,1,Perdidos,1,0.9260838148505276,1,Alto,1,treino
C01E3860A95E58C0152E7560696E1EFD,127,3,105.36,35.12,382,0,0.0,2,2,2,Hibernando,1,0.728700611350358,1,Alto,1,treino
4F0F067A2DCE8009992FCCFDB0EB857E,35,4,100.46,25.12,393,0,0.0,3,3,2,Atencao,2,0.4647781170842647,1,Medio,1,teste
47A7D6AF3BE12440655FB83767AC507B,315,1,89.69,89.69,315,0,0.0,1,1,1,Perdidos,1,0.9363544515889988,1,Alto,1,teste
DDB4373ADB8A5E9E299AD32B3ECBCED4,159,1,17.38,17.38,159,0,0.0,2,1,1,Perdidos,1,0.8885107657210294,1,Alto,1,teste
3D92FCC8C7E277A74C268B027F89A2B5,64,5,478.32,95.66,368,0,0.0,3,3,3,Atencao,1,0.4373014001784746,1,Medio,1,teste
BFE08DBAD486C16C02F9A49F80CC2152,30,1,113.94,113.94,30,0,0.0,3,2,2,Atencao,1,0.7211185496075323,1,Alto,1,treino
FD4632829FC806003202D7B1AA83E1E5,20,2,587.86,293.93,110,0,0.0,4,2,3,Novos/Promissores,1,0.6255461812054931,1,Alto,1,teste
3630080AE2BBBF2AAFB0347BAB2C8F31,42,2,344.09,172.05,78,0,0.0,3,2,3,Atencao,1,0.6655101244342793,1,Alto,1,treino
0B078FAEDBBF91830952E4A256F0B530,119,6,544.35,90.73,347,0,0.0,2,3,3,Hibernando,1,0.5831335440869752,1,Medio,1,teste
56EB2686D48F9C59D01AB3ADD13220E8,402,2,182.5,91.25,414,0,0.0,1,2,2,Hibernando,1,0.867985725840599,1,Alto,1,teste
1CDD0BE4D59FB8653F75C5F836BF423A,22,1,21.26,21.26,22,0,0.0,4,2,1,Novos/Promissores,1,0.702434799521966,1,Alto,1,treino
0A0628E87C28BBD5883FCF85839D0FC1,32,1,199.52,199.52,32,0,0.0,3,1,2,Atencao,1,0.8486262778839053,1,Alto,1,treino
F50784F26405676B391DC05C0447A759,139,6,781.57,130.26,375,0,0.0,2,3,3,Hibernando,1,0.6174434845430015,1,Alto,1,treino
D867AB0126D7AA97B8720B8922F2EE57,160,1,135.36,135.36,160,0,0.0,2,1,2,Perdidos,2,0.8776657806748811,1,Alto,1,treino
14A47FFE8C39B738AD6C9491513CFD73,129,3,211.38,70.46,295,0,0.0,2,2,2,Hibernando,2,0.7624576644478213,1,Alto,1,teste
687A10927B86BE61DC9C05655E848F0C,142,1,74.84,74.84,142,0,0.0,2,1,1,Perdidos,1,0.8999790665838008,1,Alto,1,treino
DEF6C2BFDE56187525D86DCB80681E15,43,2,91.32,45.66,329,0,0.0,3,2,2,Atencao,1,0.6424567129054816,1,Alto,1,teste
E9F6CF25602E0C942BA1E8F926463D98,395,1,13.95,13.95,395,0,0.0,1,1,1,Perdidos,2,0.9306835314482016,1,Alto,1,treino
8CB53B91E0C91FF94D5245A5CA17ABCF,30,3,110.41,36.8,40,0,0.0,3,2,2,Atencao,1,0.7437863412614508,1,Alto,1,treino
B1A76ADC76D3D152B555027F56AE7476,22,1,325.09,325.09,22,0,0.0,4,2,3,Novos/Promissores,1,0.6929053371911172,1,Alto,1,teste
B277F7CFF38B32653CD09E273324629E,32,2,72.05,36.03,55,0,0.0,3,2,1,Atencao,2,0.7544933411043545,1,Alto,1,treino
A418231DB82F25484759C632B0EC8C28,181,2,51.53,25.76,236,0,0.0,2,2,1,Hibernando,1,0.8340558643731316,1,Alto,1,treino
8466F828168BA58BE935C6D94EF0FD8A,419,1,5.88,5.88,419,0,0.0,1,1,1,Perdidos,2,0.9312433091673096,1,Alto,1,teste
18A33A4EF22DB08305D4BD6EF480D4B8,120,1,156.87,156.87,120,0,0.0,2,1,2,Perdidos,1,0.8782083083911456,1,Alto,1,teste
FB5121113C3D13C4C5F55B4DB9C4FAB8,234,3,442.18,147.39,330,0,0.0,1,2,3,Hibernando,1,0.8170379078714575,1,Alto,1,treino
1C75B29692B26CD23D6346A50DFE031E,141,3,191.65,63.88,205,0,0.0,2,2,2,Hibernando,1,0.7995657614259678,1,Alto,1,treino
794FD34D6EF0D930CAD6A2CE396884FE,16,8,770.69,96.34,366,0,0.0,4,3,3,Leais,1,0.3111410192709766,0,Medio,1,teste
4B8E7F05AF2C9CEE1805DB433E39C0D0,107,1,163.75,163.75,107,0,0.0,2,1,2,Perdidos,1,0.8783490606816354,1,Alto,1,teste
AF58BB4F9EC335E7B4E501690598CB9A,199,2,72.86,36.43,306,0,0.0,2,2,1,Hibernando,2,0.8308445406701671,1,Alto,1,treino
3D527E3CFBC9442DC4E060F97F05824E,387,3,108.39,36.13,412,0,0.0,1,2,2,Hibernando,2,0.8712655357259038,1,Alto,1,treino
5CEDB294D0F8E2D48C43D36F649E6A8F,213,1,13.98,13.98,213,0,0.0,2,1,1,Perdidos,2,0.8939587983591142,1,Alto,1,treino
53A77E29997A07E16BED7BFDDEEF3C87,340,2,220.32,110.16,402,0,0.0,1,2,2,Hibernando,2,0.860864182599066,1,Alto,1,treino
97CEACD29E7C8CCD75ADBA8E20398AFE,33,7,139.83,17.48,383,0,0.0,3,3,2,Atencao,2,0.4496463331934561,1,Medio,1,teste
EC0F4B87DA7AEE7AA828B294B5CFAC5C,341,1,202.04,202.04,341,0,0.0,1,1,2,Perdidos,2,0.9308284396612488,1,Alto,1,teste
B29ECAEBFFF666A46175792ED8E67382,231,3,144.71,48.24,359,0,0.0,1,2,2,Hibernando,1,0.8318143628949066,1,Alto,1,treino
6D56393561CFED8EC134397D4A2CE4A2,166,1,844.79,844.79,166,0,0.0,2,1,3,Perdidos,1,0.965459696096046,1,Alto,1,teste
9329895E1BC5529CB4A79F802D3ED5F4,15,1,17.92,17.92,15,0,0.0,4,2,1,Novos/Promissores,1,0.6982182409647105,1,Alto,1,treino
662F933027B21F896282CF60DBF79D6F,270,1,35.33,35.33,270,0,0.0,1,1,1,Perdidos,2,0.9242019769187836,1,Alto,1,teste
454BB5C4AB0DBECBD99EE87AAFF6323F,413,1,56.87,28.44,413,0,0.0,1,1,1,Perdidos,1,0.934194250481284,1,Alto,1,treino
ACF5F11F455FC9CD327A20C5CBEC8C2A,409,1,119.7,119.7,409,0,0.0,1,1,2,Perdidos,1,0.9225459561781858,1,Alto,1,treino
D972FEFFBAD47539D325ADBDBAA4A12B,242,1,48.32,48.32,242,0,0.0,1,1,1,Perdidos,1,0.9241049041116196,1,Alto,1,treino
41898197415BC217B25BE3C62C52E7E4,219,1,25.06,25.06,219,0,0.0,2,1,1,Perdidos,1,0.8971854643268524,1,Alto,1,teste
0BF613B9EAFD23D296E3843B4C550BF8,276,1,195.18,195.18,276,0,0.0,1,1,2,Perdidos,1,0.9244919299825104,1,Alto,1,teste
